#T4dPh/L/aw1X1veGAG4AXgCJAIkAgQCBAHAAcABxAHQAhwB7AGAAiwCMAIwAKwArAIEAgQB9AH0AeAB4AH4AfgB4AHgAgwCDAIQAnwBzAHMAlQCVAKAAeQCWAH0AsgCyAF8AswB0AHkAhwCHAJIAkgBuAHkAgwCLAKUAdwBMAHoA2ADHAIUAeAB7AHsAewCJAIIAggB9AH0AhwCHAIEAgQCMAIwAhwCHAMcAxwCaAMkArgCBAIQAhQCJAIkATACxAMEAdACNAH8AfACyAIIAggB2AHYAggCsAKQApACJAIkAfAB8AIYAhgCHAIcAfgB+AGIAYgCIAIgAuwC7AHoAegB+AH4AmwB7AH8AXgCFAIUApwB1AF4AXgCFAHkAfAB8AKQApAB6AHoAgAB7AI4AdQCDAIMAfQB9AMMAyACCAIoAkwB/AIMAgwB6AHoAdAB0AmoCagB5AHkAfwB/AH8AfwL/Av8B/wL/AP8A/wB/AH8BAAAAAAAAfwBfAgcF/wT/ABQAFAAFAAUD/wiWAW0BjgZPBgUGAQb8BgAG5QAAAAAAAAAAAAAAAAAAAAAAAAAAAP8A/wB/AH8AfwB/AAAAAA==

dna_arelon_lib_pope_1 = {
   portrait_info = {

	type=male

	genes={ 	
 		gene_nose_nostril_angle={ "nose_nostril_angle" 134 "nose_nostril_angle" 134 }
 		gene_nose_nostril_height={ "nose_nostril_height" 119 "nose_nostril_height" 119 }
 		gene_nose_nostril_width={ "nose_nostril_width" 126 "nose_nostril_width" 126 }
 		gene_nose_ridge_angle={ "nose_ridge_angle" 128 "nose_ridge_angle" 128 }
 		gene_nose_ridge_def={ "nose_ridge_def" 123 "nose_ridge_def" 123 }
 		gene_nose_ridge_def_min={ "nose_ridge_def_min" 123 "nose_ridge_def_min" 123 }
 		gene_nose_ridge_width={ "nose_ridge_width" 125 "nose_ridge_width" 125 }
 		gene_nose_size={ "nose_size" 131 "nose_size" 131 }
 		gene_nose_tip_angle={ "nose_tip_angle" 138 "nose_tip_angle" 138 }
 		gene_nose_tip_forward={ "nose_tip_forward" 121 "nose_tip_forward" 121 }
 		gene_nose_tip_width={ "nose_tip_width" 180 "nose_tip_width" 180 }
 		gene_neck_length={ "neck_length" 132 "neck_length" 132 }
 		gene_neck_width={ "neck_width" 140 "neck_width" 140 }
 		gene_bs_body_type={ "body_fat_head_fat_medium" 104 "body_fat_head_fat_medium" 122 }
 		gene_height={ "normal_height" 129 "normal_height" 129 }
 		gene_age={ "old_1" 127 "old_1" 127 }
 		gene_old_ears={ "old_ears_01" 127 "old_ears_01" 127 }
 		gene_old_eyes={ "old_eyes_01" 255 "old_eyes_03" 255 }
 		gene_old_forehead={ "old_forehead_02" 255 "old_forehead_02" 255 }
 		gene_old_mouth={ "old_mouth_03" 255 "old_mouth_03" 255 }
 		gene_old_nose={ "old_nose_01" 127 "old_nose_01" 127 }
 		gene_complexion={ "complexion_02" 0 "complexion_01" 0 }
 		gene_stubble={ "stubble_low" 100 "stubble_low" 127 }
 		gene_crowfeet={ "crowfeet_01" 22 "crowfeet_01" 22 }
 		gene_face_dacals={ "no_decal" 255 "face_dacal_04" 255 }
 		gene_frown={ "frown_02" 147 "frown_02" 147 }
 		gene_surprise={ "surprise_01" 16 "surprise_01" 16 }
 		gene_eyebrows_shape={ "avg_spacing_lower_thickness" 136 "avg_spacing_lower_thickness" 136 }
 		gene_eyebrows_fullness={ "layer_2_low_thickness" 168 "layer_2_low_thickness" 168 }
 		hairstyles={ "european_hairstyles" 100 "european_hairstyles" 222 }
 		beards={ "european_beards" 0 "no_beard" 110 }
 		mustaches={ "no_mustache" 251 "european_mustaches" 242 }
 		props={ "glasses_02" 0 "no_prop" 0 }
 		eye_accessory={ "normal_eyes" 0 "normal_eyes" 0 }
 		eye_lashes_accessory={ "normal_eyelashes" 0 "normal_eyelashes" 0 }
 		teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
 		gene_no_portrait={ "no_portrait" 0 "no_portrait" 0 }
 		base_skins={ "gene_no_flat_skin" 255 "gene_no_flat_skin" 255 }
 		race_gene_mer_ears_01={ "default_1" 127 "default_1" 127 }
 		race_gene_mer_ears_02={ "default_1" 127 "default_1" 127 }
 		gene_tusks_and_teeth={ "no_tusks" 0 "no_tusks" 0 }
 		outfits={ "pope_outfits" 0 "all_outfits" 0 }
 		top_layer={ "religios_cape_power_bloc" 0 "all_top_layers" 0 }

		}
	}
	enabled=yes
}


#+aVG7SsBFhHku92fAIsAiwCIAIgAeAB4AGkAaQCEAIQAggCCAH8AfwCCAIIAlwCXAFYAVgB7AHsAeAB4AE4ATgCHAIcAhACHAH4AdgCBAIEAiQCJAIIAggBJADcAeAB4AHcAdwCGAIYAhQCXAHkAeQCDAIMAgACAAH8AfwB7AHsAjACMAHQAdACGAIYAgACAAIwAjACMAIwAgQCBAH8AfwCAAIAAhACEAFwAXABAAEAAxwDHAIEAgQCFAIUAQwBDAHUAdQCBAIEAgACAAI0AjQB3AHcAjQCNAH8AfwCHAIcAZwBnAMEAwQAuAC4AdQB1AIwAjAByAHIAdQB1AIMAgwCCAIIAeAB4AJ4AUACKAIoAlwCCAE8AjgCbAIYAfgB+AHQAdAB1AHUAfAB8AH4AfgBHAEcAegB6AIwAeQCRAJEApQCHAH4AfgBzAHMAhwCHAoACigB+AH4FjgB/AH8AfwH/Av8C/wH/AP8A/wB/AH8BAAEAAH8AfwAAAAAF/wP/ABAAEAIJAgkI0gilA58DnwaYBiUJAQFOCcUG3QAAAAAAAAAAAAAAAAAAAAAAAAAAAP8A/wB/AH8AfwB/AAAAAA==

dna_arelon_lib_pope_4 = {
   portrait_info = {
   
   type=male
   
	genes={ 		
		hair_color={ 249 165 70 237 }
 		skin_color={ 43 1 22 17 }
 		eye_color={ 228 187 221 159 }
 		gene_cheek_fat={ "cheek_fat" 139 "cheek_fat" 139 }
 		gene_cheek_forward={ "cheek_forward" 136 "cheek_forward" 136 }
 		gene_cheek_height={ "cheek_height" 120 "cheek_height" 120 }
 		gene_cheek_prom={ "cheek_prom" 105 "cheek_prom" 105 }
 		gene_cheek_width={ "cheek_width" 132 "cheek_width" 132 }
 		gene_chin_forward={ "chin_forward" 130 "chin_forward" 130 }
 		gene_chin_height={ "chin_height" 127 "chin_height" 127 }
 		gene_chin_width={ "chin_width" 130 "chin_width" 130 }
 		gene_ear_angle={ "ear_angle" 151 "ear_angle" 151 }
 		gene_ear_inner_shape={ "ear_inner_shape" 86 "ear_inner_shape" 86 }
 		gene_ear_lower_bend={ "ear_lower_bend" 123 "ear_lower_bend" 123 }
 		gene_ear_out={ "ear_out" 120 "ear_out" 120 }
 		gene_ear_size={ "ear_size" 78 "ear_size" 78 }
 		gene_ear_upper_bend={ "ear_upper_bend" 135 "ear_upper_bend" 135 }
 		gene_eye_angle={ "eye_angle" 132 "eye_angle" 135 }
 		gene_eye_depth={ "eye_depth" 126 "eye_depth" 118 }
 		gene_eye_distance={ "eye_distance" 129 "eye_distance" 129 }
 		gene_eye_height={ "eye_height" 137 "eye_height" 137 }
 		gene_eye_shut={ "eye_shut" 130 "eye_shut" 130 }
 		gene_eye_corner_def={ "eye_corner_def" 73 "eye_corner_def" 55 }
 		gene_eye_corner_depth_min={ "eye_corner_depth_min" 120 "eye_corner_depth_min" 120 }
 		gene_eye_fold_droop={ "eye_fold_droop" 119 "eye_fold_droop" 119 }
 		gene_eye_fold_shape={ "eye_fold_shape" 134 "eye_fold_shape" 134 }
 		gene_eye_size={ "eye_size" 133 "eye_size" 151 }
 		gene_eye_upper_lid_size={ "eye_upper_lid_size" 121 "eye_upper_lid_size" 121 }
 		gene_forehead_angle={ "forehead_angle" 131 "forehead_angle" 131 }
 		gene_forehead_brow_curve={ "forehead_brow_curve" 128 "forehead_brow_curve" 128 }
 		gene_forehead_brow_forward={ "forehead_brow_forward" 127 "forehead_brow_forward" 127 }
 		gene_forehead_brow_height={ "forehead_brow_height" 123 "forehead_brow_height" 123 }
 		gene_forehead_brow_inner_height={ "forehead_brow_inner_height" 140 "forehead_brow_inner_height" 140 }
 		gene_forehead_brow_outer_height={ "forehead_brow_outer_height" 116 "forehead_brow_outer_height" 116 }
 		gene_forehead_brow_width={ "forehead_brow_width" 134 "forehead_brow_width" 134 }
 		gene_forehead_height={ "forehead_height" 128 "forehead_height" 128 }
 		gene_forehead_roundness={ "forehead_roundness" 140 "forehead_roundness" 140 }
 		gene_forehead_width={ "forehead_width" 140 "forehead_width" 140 }
 		gene_head_height={ "head_height" 129 "head_height" 129 }
 		gene_head_profile={ "head_profile" 127 "head_profile" 127 }
 		gene_head_top_height={ "head_top_height" 128 "head_top_height" 128 }
 		gene_head_top_width={ "head_top_width" 132 "head_top_width" 132 }
 		gene_head_width={ "head_width" 92 "head_width" 92 }
 		gene_jaw_angle={ "jaw_angle" 64 "jaw_angle" 64 }
 		gene_jaw_def={ "jaw_def" 199 "jaw_def" 199 }
 		gene_jaw_forward={ "jaw_forward" 129 "jaw_forward" 129 }
 		gene_jaw_height={ "jaw_height" 133 "jaw_height" 133 }
 		gene_jaw_width={ "jaw_width" 67 "jaw_width" 67 }
 		gene_mouth_corner_height={ "mouth_corner_height" 117 "mouth_corner_height" 117 }
 		gene_mouth_forward={ "mouth_forward" 129 "mouth_forward" 129 }
 		gene_mouth_height={ "mouth_height" 128 "mouth_height" 128 }
 		gene_mouth_lower_lip_def={ "mouth_lower_lip_def" 141 "mouth_lower_lip_def" 141 }
 		gene_mouth_lower_lip_full={ "mouth_lower_lip_full" 119 "mouth_lower_lip_full" 119 }
 		gene_mouth_lower_lip_pads={ "mouth_lower_lip_pads" 141 "mouth_lower_lip_pads" 141 }
 		gene_mouth_lower_lip_size={ "mouth_lower_lip_size" 127 "mouth_lower_lip_size" 127 }
 		gene_mouth_lower_lip_width={ "mouth_lower_lip_width" 135 "mouth_lower_lip_width" 135 }
 		gene_mouth_open={ "mouth_open" 103 "mouth_open" 103 }
 		gene_mouth_philtrum_curve={ "mouth_philtrum_curve" 193 "mouth_philtrum_curve" 193 }
 		gene_mouth_philtrum_def={ "mouth_philtrum_def" 46 "mouth_philtrum_def" 46 }
 		gene_mouth_philtrum_width={ "mouth_philtrum_width" 117 "mouth_philtrum_width" 117 }
 		gene_mouth_upper_lip_curve={ "mouth_upper_lip_curve" 140 "mouth_upper_lip_curve" 140 }
 		gene_mouth_upper_lip_def={ "mouth_upper_lip_def" 114 "mouth_upper_lip_def" 114 }
 		gene_mouth_upper_lip_full={ "mouth_upper_lip_full" 117 "mouth_upper_lip_full" 117 }
 		gene_mouth_upper_lip_width={ "mouth_upper_lip_width" 131 "mouth_upper_lip_width" 131 }
 		gene_mouth_upper_lip_size={ "mouth_upper_lip_size" 130 "mouth_upper_lip_size" 130 }
 		gene_mouth_width={ "mouth_width" 120 "mouth_width" 120 }
 		gene_nose_curve={ "nose_curve" 158 "nose_curve" 80 }
 		gene_nose_forward={ "nose_forward" 138 "nose_forward" 138 }
 		gene_nose_hawk={ "nose_hawk" 151 "nose_hawk" 130 }
 		gene_nose_height={ "nose_height" 79 "nose_height" 142 }
 		gene_nose_length={ "nose_length" 155 "nose_length" 134 }
 		gene_nose_nostril_angle={ "nose_nostril_angle" 126 "nose_nostril_angle" 126 }
 		gene_nose_nostril_height={ "nose_nostril_height" 116 "nose_nostril_height" 116 }
 		gene_nose_nostril_width={ "nose_nostril_width" 117 "nose_nostril_width" 117 }
 		gene_nose_ridge_angle={ "nose_ridge_angle" 124 "nose_ridge_angle" 124 }
 		gene_nose_ridge_def={ "nose_ridge_def" 126 "nose_ridge_def" 126 }
 		gene_nose_ridge_def_min={ "nose_ridge_def_min" 71 "nose_ridge_def_min" 71 }
 		gene_nose_ridge_width={ "nose_ridge_width" 122 "nose_ridge_width" 122 }
 		gene_nose_size={ "nose_size" 140 "nose_size" 121 }
 		gene_nose_tip_angle={ "nose_tip_angle" 145 "nose_tip_angle" 145 }
 		gene_nose_tip_forward={ "nose_tip_forward" 165 "nose_tip_forward" 135 }
 		gene_nose_tip_width={ "nose_tip_width" 126 "nose_tip_width" 126 }
 		gene_neck_length={ "neck_length" 115 "neck_length" 115 }
 		gene_neck_width={ "neck_width" 135 "neck_width" 135 }
 		gene_bs_body_type={ "body_fat_head_fat_full" 128 "body_fat_head_fat_full" 138 }
 		gene_height={ "normal_height" 126 "normal_height" 126 }
 		gene_age={ "no_aging" 142 "old_1" 127 }
 		gene_old_ears={ "old_ears_01" 127 "old_ears_01" 127 }
 		gene_old_eyes={ "old_eyes_02" 255 "old_eyes_03" 255 }
 		gene_old_forehead={ "old_forehead_03" 255 "old_forehead_02" 255 }
 		gene_old_mouth={ "old_mouth_01" 255 "old_mouth_01" 255 }
 		gene_old_nose={ "old_nose_01" 127 "old_nose_01" 127 }
 		gene_complexion={ "complexion_02" 0 "complexion_02" 0 }
 		gene_stubble={ "stubble_low" 127 "stubble_low" 127 }
 		gene_crowfeet={ "crowfeet_01" 0 "crowfeet_01" 0 }
 		gene_face_dacals={ "no_decal" 255 "face_dacal_04" 255 }
 		gene_frown={ "frown_01" 16 "frown_01" 16 }
 		gene_surprise={ "surprise_03" 9 "surprise_03" 9 }
 		gene_eyebrows_shape={ "far_spacing_low_thickness" 210 "far_spacing_low_thickness" 165 }
 		gene_eyebrows_fullness={ "layer_2_low_thickness" 159 "layer_2_low_thickness" 159 }
 		hairstyles={ "european_hairstyles" 152 "european_hairstyles" 37 }
 		beards={ "full_beards" 1 "no_beard" 78 }
 		mustaches={ "full_mustache" 197 "european_mustaches" 221 }
 		props={ "no_prop" 0 "no_prop" 0 }
 		eye_accessory={ "normal_eyes" 0 "normal_eyes" 0 }
 		eye_lashes_accessory={ "normal_eyelashes" 0 "normal_eyelashes" 0 }
 		teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
 		gene_no_portrait={ "no_portrait" 0 "no_portrait" 0 }
 		base_skins={ "gene_no_flat_skin" 255 "gene_no_flat_skin" 255 }
 		race_gene_mer_ears_01={ "default_1" 127 "default_1" 127 }
 		race_gene_mer_ears_02={ "default_1" 127 "default_1" 127 }
 		gene_tusks_and_teeth={ "no_tusks" 0 "no_tusks" 0 }
 		outfits={ "pope_outfits" 0 "all_outfits" 0 }
 		top_layer={ "religios_cape_power_bloc" 0 "all_top_layers" 0 }

		}
	}
	enabled=yes
}


#qruqu2wKbAoiFsKOAJcAlwCKAIoAlQCVAIkAiQB5AHkAiwCLAHoAegB9AH0AgACAAHIAcgCHAIcAhwDeAHUAdQCCAIIAggCCAHUAdQB0AHQAWgBaAGIAiACFAIUAkACQAH8AfwBhAGEAcwBzAEgASAB6AHoAoACgAIcAeABDAIMAeAB4AHIAcgB3AHcAdgB2AIMAgwCFAIUAdgB2AHMAcwBbAFsAcwBzAHAAcABYAFgAYgCMAHcAdwB4AHgAgQCBAGwAfgCGAIYAsgCyAHcAdwB8AHwAvwC/AHMAcwCBAIEAegB6AIMAgwCBAIEAegB6AIYAhgBzAHMAfQB9AHIAcgCMAIwAfwB/AGEAYQB/AH8AnACcAFYAegCMAIwAeQCFAEgASABsAGwAigCKAIUAhQCIAIgAfQB9AHoAegCCAIAAgACAAIkAiQB+AH4AiwCLAUIBQgB/AH8AfwB/AH8AfwL/Av8A/wD/AP8C/wJ/AH8AAAAAAAAAfwIEAgQF/wL/ARIBEgAEAAQJuwm7BK4Ergb/BngBiQaJAZMGkyAAAAAAAAAAAAAAAAAAAAAAAAAAAP8A/wB/AH8AfwB/AAAAAA==

dna_arelon_lib_pope_5 = {
   portrait_info = {

	type=male

	genes={ 		
		hair_color={ 170 187 170 187 }
 		skin_color={ 108 10 108 10 }
 		eye_color={ 34 22 194 142 }
 		gene_cheek_fat={ "cheek_fat" 151 "cheek_fat" 151 }
 		gene_cheek_forward={ "cheek_forward" 138 "cheek_forward" 138 }
 		gene_cheek_height={ "cheek_height" 149 "cheek_height" 149 }
 		gene_cheek_prom={ "cheek_prom" 137 "cheek_prom" 137 }
 		gene_cheek_width={ "cheek_width" 121 "cheek_width" 121 }
 		gene_chin_forward={ "chin_forward" 139 "chin_forward" 139 }
 		gene_chin_height={ "chin_height" 94 "chin_height" 122 }
 		gene_chin_width={ "chin_width" 125 "chin_width" 125 }
 		gene_ear_angle={ "ear_angle" 128 "ear_angle" 128 }
 		gene_ear_inner_shape={ "ear_inner_shape" 114 "ear_inner_shape" 114 }
 		gene_ear_lower_bend={ "ear_lower_bend" 135 "ear_lower_bend" 135 }
 		gene_ear_out={ "ear_out" 135 "ear_out" 222 }
 		gene_ear_size={ "ear_size" 117 "ear_size" 117 }
 		gene_ear_upper_bend={ "ear_upper_bend" 130 "ear_upper_bend" 130 }
 		gene_eye_angle={ "eye_angle" 130 "eye_angle" 130 }
 		gene_eye_depth={ "eye_depth" 117 "eye_depth" 117 }
 		gene_eye_distance={ "eye_distance" 116 "eye_distance" 116 }
 		gene_eye_height={ "eye_height" 90 "eye_height" 90 }
 		gene_eye_shut={ "eye_shut" 98 "eye_shut" 136 }
 		gene_eye_corner_def={ "eye_corner_def" 133 "eye_corner_def" 133 }
 		gene_eye_corner_depth_min={ "eye_corner_depth_min" 144 "eye_corner_depth_min" 144 }
 		gene_eye_fold_droop={ "eye_fold_droop" 127 "eye_fold_droop" 127 }
 		gene_eye_fold_shape={ "eye_fold_shape" 97 "eye_fold_shape" 97 }
 		gene_eye_size={ "eye_size" 115 "eye_size" 115 }
 		gene_eye_upper_lid_size={ "eye_upper_lid_size" 72 "eye_upper_lid_size" 72 }
 		gene_forehead_angle={ "forehead_angle" 122 "forehead_angle" 122 }
 		gene_forehead_brow_curve={ "forehead_brow_curve" 160 "forehead_brow_curve" 160 }
 		gene_forehead_brow_forward={ "forehead_brow_forward" 135 "forehead_brow_forward" 120 }
 		gene_forehead_brow_height={ "forehead_brow_height" 67 "forehead_brow_height" 131 }
 		gene_forehead_brow_inner_height={ "forehead_brow_inner_height" 120 "forehead_brow_inner_height" 120 }
 		gene_forehead_brow_outer_height={ "forehead_brow_outer_height" 114 "forehead_brow_outer_height" 114 }
 		gene_forehead_brow_width={ "forehead_brow_width" 119 "forehead_brow_width" 119 }
 		gene_forehead_height={ "forehead_height" 118 "forehead_height" 118 }
 		gene_forehead_roundness={ "forehead_roundness" 131 "forehead_roundness" 131 }
 		gene_forehead_width={ "forehead_width" 133 "forehead_width" 133 }
 		gene_head_height={ "head_height" 118 "head_height" 118 }
 		gene_head_profile={ "head_profile" 115 "head_profile" 115 }
 		gene_head_top_height={ "head_top_height" 91 "head_top_height" 91 }
 		gene_head_top_width={ "head_top_width" 115 "head_top_width" 115 }
 		gene_head_width={ "head_width" 112 "head_width" 112 }
 		gene_jaw_angle={ "jaw_angle" 127 "jaw_angle" 88 }
 		gene_jaw_def={ "jaw_def" 98 "jaw_def" 140 }
 		gene_jaw_forward={ "jaw_forward" 119 "jaw_forward" 119 }
 		gene_jaw_height={ "jaw_height" 120 "jaw_height" 120 }
 		gene_jaw_width={ "jaw_width" 87 "jaw_width" 129 }
 		gene_mouth_corner_height={ "mouth_corner_height" 108 "mouth_corner_height" 126 }
 		gene_mouth_forward={ "mouth_forward" 134 "mouth_forward" 134 }
 		gene_mouth_height={ "mouth_height" 178 "mouth_height" 178 }
 		gene_mouth_lower_lip_def={ "mouth_lower_lip_def" 119 "mouth_lower_lip_def" 119 }
 		gene_mouth_lower_lip_full={ "mouth_lower_lip_full" 124 "mouth_lower_lip_full" 124 }
 		gene_mouth_lower_lip_pads={ "mouth_lower_lip_pads" 191 "mouth_lower_lip_pads" 191 }
 		gene_mouth_lower_lip_size={ "mouth_lower_lip_size" 115 "mouth_lower_lip_size" 115 }
 		gene_mouth_lower_lip_width={ "mouth_lower_lip_width" 129 "mouth_lower_lip_width" 129 }
 		gene_mouth_open={ "mouth_open" 122 "mouth_open" 122 }
 		gene_mouth_philtrum_curve={ "mouth_philtrum_curve" 131 "mouth_philtrum_curve" 131 }
 		gene_mouth_philtrum_def={ "mouth_philtrum_def" 129 "mouth_philtrum_def" 129 }
 		gene_mouth_philtrum_width={ "mouth_philtrum_width" 122 "mouth_philtrum_width" 122 }
 		gene_mouth_upper_lip_curve={ "mouth_upper_lip_curve" 134 "mouth_upper_lip_curve" 134 }
 		gene_mouth_upper_lip_def={ "mouth_upper_lip_def" 115 "mouth_upper_lip_def" 115 }
 		gene_mouth_upper_lip_full={ "mouth_upper_lip_full" 125 "mouth_upper_lip_full" 125 }
 		gene_mouth_upper_lip_width={ "mouth_upper_lip_width" 114 "mouth_upper_lip_width" 114 }
 		gene_mouth_upper_lip_size={ "mouth_upper_lip_size" 140 "mouth_upper_lip_size" 140 }
 		gene_mouth_width={ "mouth_width" 127 "mouth_width" 127 }
 		gene_nose_curve={ "nose_curve" 97 "nose_curve" 97 }
 		gene_nose_forward={ "nose_forward" 127 "nose_forward" 127 }
 		gene_nose_hawk={ "nose_hawk" 156 "nose_hawk" 156 }
 		gene_nose_height={ "nose_height" 86 "nose_height" 122 }
 		gene_nose_length={ "nose_length" 140 "nose_length" 140 }
 		gene_nose_nostril_angle={ "nose_nostril_angle" 121 "nose_nostril_angle" 133 }
 		gene_nose_nostril_height={ "nose_nostril_height" 72 "nose_nostril_height" 72 }
 		gene_nose_nostril_width={ "nose_nostril_width" 108 "nose_nostril_width" 108 }
 		gene_nose_ridge_angle={ "nose_ridge_angle" 138 "nose_ridge_angle" 138 }
 		gene_nose_ridge_def={ "nose_ridge_def" 133 "nose_ridge_def" 133 }
 		gene_nose_ridge_def_min={ "nose_ridge_def_min" 136 "nose_ridge_def_min" 136 }
 		gene_nose_ridge_width={ "nose_ridge_width" 125 "nose_ridge_width" 125 }
 		gene_nose_size={ "nose_size" 122 "nose_size" 122 }
 		gene_nose_tip_angle={ "nose_tip_angle" 130 "nose_tip_angle" 128 }
 		gene_nose_tip_forward={ "nose_tip_forward" 128 "nose_tip_forward" 128 }
 		gene_nose_tip_width={ "nose_tip_width" 137 "nose_tip_width" 137 }
 		gene_neck_length={ "neck_length" 126 "neck_length" 126 }
 		gene_neck_width={ "neck_width" 139 "neck_width" 139 }
 		gene_bs_body_type={ "body_fat_head_fat_medium" 66 "body_fat_head_fat_medium" 66 }
 		gene_height={ "normal_height" 127 "normal_height" 127 }
 		gene_age={ "old_1" 127 "old_1" 127 }
 		gene_old_ears={ "old_ears_01" 127 "old_ears_01" 127 }
 		gene_old_eyes={ "old_eyes_03" 255 "old_eyes_03" 255 }
 		gene_old_forehead={ "old_forehead_01" 255 "old_forehead_01" 255 }
 		gene_old_mouth={ "old_mouth_01" 255 "old_mouth_03" 255 }
 		gene_old_nose={ "old_nose_03" 127 "old_nose_01" 127 }
 		gene_complexion={ "complexion_01" 0 "complexion_01" 0 }
 		gene_stubble={ "stubble_low" 0 "stubble_low" 127 }
 		gene_crowfeet={ "crowfeet_03" 4 "crowfeet_03" 4 }
 		gene_face_dacals={ "no_decal" 255 "face_dacal_03" 255 }
 		gene_frown={ "frown_02" 18 "frown_02" 18 }
 		gene_surprise={ "surprise_01" 4 "surprise_01" 4 }
 		gene_eyebrows_shape={ "far_spacing_lower_thickness" 187 "far_spacing_lower_thickness" 187 }
 		gene_eyebrows_fullness={ "layer_2_lower_thickness" 174 "layer_2_lower_thickness" 174 }
 		hairstyles={ "european_hairstyles" 255 "european_hairstyles" 120 }
 		beards={ "no_beard" 137 "european_beards" 137 }
 		mustaches={ "no_mustache" 147 "european_mustaches" 147 }
 		props={ "glasses_02" 0 "no_prop" 0 }
 		eye_accessory={ "normal_eyes" 0 "normal_eyes" 0 }
 		eye_lashes_accessory={ "normal_eyelashes" 0 "normal_eyelashes" 0 }
 		teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
 		gene_no_portrait={ "no_portrait" 0 "no_portrait" 0 }
 		base_skins={ "gene_no_flat_skin" 255 "gene_no_flat_skin" 255 }
 		race_gene_mer_ears_01={ "default_1" 127 "default_1" 127 }
 		race_gene_mer_ears_02={ "default_1" 127 "default_1" 127 }
 		gene_tusks_and_teeth={ "no_tusks" 0 "no_tusks" 0 }
 		outfits={ "pope_outfits" 0 "all_outfits" 0 }
 		top_layer={ "religios_cape_power_bloc" 0 "all_top_layers" 0 }

		}
	}
	enabled=yes
}
